segmento_id,fecha,hora,tipo_dia,es_fin,precipitacion,entrada_estudiantes,salida_estudiantes,entrada_trabajadores,salida_trabajadores,hora_pico,longitud_km,paradas_cercanas,nivel_congestion,velocidad_kmh,carga_vehicular,construccion_vial
6,2025-11-21,05:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,191,0
7,2025-11-21,05:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,395,0
8,2025-11-21,05:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,340,0
9,2025-11-21,05:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,332,0
10,2025-11-21,05:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,314,0
1,2025-11-21,06:00,Friday,0,0.0,0,0,0,0,1,12.755,6,3,26,509,0
2,2025-11-21,06:00,Friday,0,0.0,0,0,0,0,1,13.073,4,3,26,418,0
3,2025-11-21,06:00,Friday,0,0.0,0,0,0,0,1,12.969,3,3,26,459,0
4,2025-11-21,06:00,Friday,0,0.0,0,0,0,0,1,13.055,5,3,26,912,0
5,2025-11-21,06:00,Friday,0,0.0,0,0,0,0,1,12.614,3,3,26,775,0
6,2025-11-21,06:00,Friday,0,0.0,0,0,0,0,1,13.621,6,3,26,818,0
7,2025-11-21,06:00,Friday,0,0.0,0,0,0,0,1,13.167,2,3,26,826,0
8,2025-11-21,06:00,Friday,0,0.0,0,0,0,0,1,13.335,2,3,26,233,0
9,2025-11-21,06:00,Friday,0,0.0,0,0,0,0,1,15.138,4,3,26,169,0
10,2025-11-21,06:00,Friday,0,0.0,0,0,0,0,1,41.974,1,3,26,499,0
1,2025-11-21,07:00,Friday,0,0.0,1,0,1,0,1,12.755,6,5,10,377,0
2,2025-11-21,07:00,Friday,0,0.0,1,0,1,0,1,13.073,4,5,10,410,0
3,2025-11-21,07:00,Friday,0,0.0,1,0,1,0,1,12.969,3,5,10,960,0
4,2025-11-21,07:00,Friday,0,0.0,1,0,1,0,1,13.055,5,5,10,405,0
5,2025-11-21,07:00,Friday,0,0.0,1,0,1,0,1,12.614,3,5,10,190,0
6,2025-11-21,07:00,Friday,0,0.0,1,0,1,0,1,13.621,6,5,10,487,0
7,2025-11-21,07:00,Friday,0,0.0,1,0,1,0,1,13.167,2,5,10,477,0
8,2025-11-21,07:00,Friday,0,0.0,1,0,1,0,1,13.335,2,5,10,295,1
9,2025-11-21,07:00,Friday,0,0.0,1,0,1,0,1,15.138,4,5,10,912,0
10,2025-11-21,07:00,Friday,0,0.0,1,0,1,0,1,41.974,1,5,10,867,0
1,2025-11-21,08:00,Friday,0,0.0,0,0,0,0,1,12.755,6,3,26,594,0
2,2025-11-21,08:00,Friday,0,0.0,0,0,0,0,1,13.073,4,3,26,839,0
3,2025-11-21,08:00,Friday,0,0.0,0,0,0,0,1,12.969,3,3,26,741,0
4,2025-11-21,08:00,Friday,0,0.0,0,0,0,0,1,13.055,5,3,26,102,0
5,2025-11-21,08:00,Friday,0,0.0,0,0,0,0,1,12.614,3,3,26,361,0
6,2025-11-21,08:00,Friday,0,0.0,0,0,0,0,1,13.621,6,3,26,678,0
7,2025-11-21,08:00,Friday,0,0.0,0,0,0,0,1,13.167,2,3,26,744,0
8,2025-11-21,08:00,Friday,0,0.0,0,0,0,0,1,13.335,2,3,26,775,0
9,2025-11-21,08:00,Friday,0,0.0,0,0,0,0,1,15.138,4,3,26,596,0
10,2025-11-21,08:00,Friday,0,0.0,0,0,0,0,1,41.974,1,3,26,229,0
1,2025-11-21,09:00,Friday,0,8.6,0,0,0,0,0,12.755,6,2,34,174,0
2,2025-11-21,09:00,Friday,0,8.6,0,0,0,0,0,13.073,4,2,34,518,0
3,2025-11-21,09:00,Friday,0,8.6,0,0,0,0,0,12.969,3,2,34,521,0
4,2025-11-21,09:00,Friday,0,8.6,0,0,0,0,0,13.055,5,2,34,539,0
5,2025-11-21,09:00,Friday,0,8.6,0,0,0,0,0,12.614,3,2,34,286,0
6,2025-11-21,09:00,Friday,0,8.6,0,0,0,0,0,13.621,6,2,34,577,0
7,2025-11-21,09:00,Friday,0,8.6,0,0,0,0,0,13.167,2,2,34,729,0
8,2025-11-21,09:00,Friday,0,8.6,0,0,0,0,0,13.335,2,2,34,374,0
9,2025-11-21,09:00,Friday,0,8.6,0,0,0,0,0,15.138,4,2,34,368,0
10,2025-11-21,09:00,Friday,0,8.6,0,0,0,0,0,41.974,1,2,34,296,0
1,2025-11-21,10:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,618,0
2,2025-11-21,10:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,141,0
3,2025-11-21,10:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,202,0
4,2025-11-21,10:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,231,0
5,2025-11-21,10:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,201,0
6,2025-11-21,10:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,559,0
7,2025-11-21,10:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,123,0
8,2025-11-21,10:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,107,0
9,2025-11-21,10:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,445,0
10,2025-11-21,10:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,578,0
1,2025-11-21,11:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,560,0
2,2025-11-21,11:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,529,0
3,2025-11-21,11:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,456,0
4,2025-11-21,11:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,400,0
5,2025-11-21,11:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,370,0
6,2025-11-21,11:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,315,0
7,2025-11-21,11:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,430,0
8,2025-11-21,11:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,357,0
9,2025-11-21,11:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,481,0
10,2025-11-21,11:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,331,0
1,2025-11-21,12:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,388,0
2,2025-11-21,12:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,167,0
3,2025-11-21,12:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,452,0
4,2025-11-21,12:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,187,0
5,2025-11-21,12:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,478,0
6,2025-11-21,12:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,323,0
7,2025-11-21,12:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,284,0
8,2025-11-21,12:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,552,0
9,2025-11-21,12:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,603,0
10,2025-11-21,12:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,436,0
1,2025-11-21,13:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,618,0
2,2025-11-21,13:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,409,0
3,2025-11-21,13:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,643,0
4,2025-11-21,13:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,561,0
5,2025-11-21,13:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,211,0
6,2025-11-21,13:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,297,0
7,2025-11-21,13:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,448,0
8,2025-11-21,13:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,417,1
9,2025-11-21,13:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,400,0
10,2025-11-21,13:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,141,0
1,2025-11-21,14:00,Friday,0,8.92,0,0,0,0,0,12.755,6,2,34,792,0
2,2025-11-21,14:00,Friday,0,8.92,0,0,0,0,0,13.073,4,2,34,484,0
3,2025-11-21,14:00,Friday,0,8.92,0,0,0,0,0,12.969,3,2,34,160,0
4,2025-11-21,14:00,Friday,0,8.92,0,0,0,0,0,13.055,5,2,34,593,0
5,2025-11-21,14:00,Friday,0,8.92,0,0,0,0,0,12.614,3,2,34,355,0
6,2025-11-21,14:00,Friday,0,8.92,0,0,0,0,0,13.621,6,2,34,147,0
7,2025-11-21,14:00,Friday,0,8.92,0,0,0,0,0,13.167,2,2,34,212,0
8,2025-11-21,14:00,Friday,0,8.92,0,0,0,0,0,13.335,2,2,34,249,0
9,2025-11-21,14:00,Friday,0,8.92,0,0,0,0,0,15.138,4,2,34,579,0
10,2025-11-21,14:00,Friday,0,8.92,0,0,0,0,0,41.974,1,2,34,128,0
1,2025-11-21,15:00,Friday,0,0.79,0,0,0,0,0,12.755,6,2,34,542,0
2,2025-11-21,15:00,Friday,0,0.79,0,0,0,0,0,13.073,4,2,34,275,0
3,2025-11-21,15:00,Friday,0,0.79,0,0,0,0,0,12.969,3,2,34,292,0
4,2025-11-21,15:00,Friday,0,0.79,0,0,0,0,0,13.055,5,2,34,104,0
5,2025-11-21,15:00,Friday,0,0.79,0,0,0,0,0,12.614,3,2,34,444,0
6,2025-11-21,15:00,Friday,0,0.79,0,0,0,0,0,13.621,6,2,34,547,0
7,2025-11-21,15:00,Friday,0,0.79,0,0,0,0,0,13.167,2,2,34,409,0
8,2025-11-21,15:00,Friday,0,0.79,0,0,0,0,0,13.335,2,2,34,366,0
9,2025-11-21,15:00,Friday,0,0.79,0,0,0,0,0,15.138,4,2,34,465,0
10,2025-11-21,15:00,Friday,0,0.79,0,0,0,0,0,41.974,1,2,34,496,0
1,2025-11-21,16:00,Friday,0,0.0,0,0,0,0,1,12.755,6,3,26,699,0
2,2025-11-21,16:00,Friday,0,0.0,0,0,0,0,1,13.073,4,3,26,190,0
3,2025-11-21,16:00,Friday,0,0.0,0,0,0,0,1,12.969,3,3,26,210,0
4,2025-11-21,16:00,Friday,0,0.0,0,0,0,0,1,13.055,5,3,26,792,0
5,2025-11-21,16:00,Friday,0,0.0,0,0,0,0,1,12.614,3,3,26,486,0
6,2025-11-21,16:00,Friday,0,0.0,0,0,0,0,1,13.621,6,3,26,931,0
7,2025-11-21,16:00,Friday,0,0.0,0,0,0,0,1,13.167,2,3,26,463,1
8,2025-11-21,16:00,Friday,0,0.0,0,0,0,0,1,13.335,2,3,26,613,0
9,2025-11-21,16:00,Friday,0,0.0,0,0,0,0,1,15.138,4,3,26,499,0
10,2025-11-21,16:00,Friday,0,0.0,0,0,0,0,1,41.974,1,3,26,651,0
1,2025-11-21,17:00,Friday,0,0.0,0,1,0,1,1,12.755,6,5,10,1190,0
2,2025-11-21,17:00,Friday,0,0.0,0,1,0,1,1,13.073,4,5,10,207,0
3,2025-11-21,17:00,Friday,0,0.0,0,1,0,1,1,12.969,3,5,10,1112,0
4,2025-11-21,17:00,Friday,0,0.0,0,1,0,1,1,13.055,5,5,10,367,0
5,2025-11-21,17:00,Friday,0,0.0,0,1,0,1,1,12.614,3,5,10,202,0
6,2025-11-21,17:00,Friday,0,0.0,0,1,0,1,1,13.621,6,5,10,282,0
7,2025-11-21,17:00,Friday,0,0.0,0,1,0,1,1,13.167,2,5,10,640,0
8,2025-11-21,17:00,Friday,0,0.0,0,1,0,1,1,13.335,2,5,10,800,0
9,2025-11-21,17:00,Friday,0,0.0,0,1,0,1,1,15.138,4,5,10,575,1
10,2025-11-21,17:00,Friday,0,0.0,0,1,0,1,1,41.974,1,5,10,915,0
1,2025-11-21,18:00,Friday,0,0.0,0,0,0,0,1,12.755,6,3,26,849,0
2,2025-11-21,18:00,Friday,0,0.0,0,0,0,0,1,13.073,4,3,26,773,0
3,2025-11-21,18:00,Friday,0,0.0,0,0,0,0,1,12.969,3,3,26,714,0
4,2025-11-21,18:00,Friday,0,0.0,0,0,0,0,1,13.055,5,3,26,218,0
5,2025-11-21,18:00,Friday,0,0.0,0,0,0,0,1,12.614,3,3,26,682,0
6,2025-11-21,18:00,Friday,0,0.0,0,0,0,0,1,13.621,6,3,26,482,0
7,2025-11-21,18:00,Friday,0,0.0,0,0,0,0,1,13.167,2,3,26,530,0
8,2025-11-21,18:00,Friday,0,0.0,0,0,0,0,1,13.335,2,3,26,446,0
9,2025-11-21,18:00,Friday,0,0.0,0,0,0,0,1,15.138,4,3,26,780,0
10,2025-11-21,18:00,Friday,0,0.0,0,0,0,0,1,41.974,1,3,26,543,0
1,2025-11-21,19:00,Friday,0,3.29,0,0,0,0,0,12.755,6,2,34,619,0
2,2025-11-21,19:00,Friday,0,3.29,0,0,0,0,0,13.073,4,2,34,536,0
3,2025-11-21,19:00,Friday,0,3.29,0,0,0,0,0,12.969,3,2,34,667,0
4,2025-11-21,19:00,Friday,0,3.29,0,0,0,0,0,13.055,5,2,34,152,0
5,2025-11-21,19:00,Friday,0,3.29,0,0,0,0,0,12.614,3,2,34,731,0
6,2025-11-21,19:00,Friday,0,3.29,0,0,0,0,0,13.621,6,2,34,566,0
7,2025-11-21,19:00,Friday,0,3.29,0,0,0,0,0,13.167,2,2,34,689,0
8,2025-11-21,19:00,Friday,0,3.29,0,0,0,0,0,13.335,2,2,34,278,0
9,2025-11-21,19:00,Friday,0,3.29,0,0,0,0,0,15.138,4,2,34,145,0
10,2025-11-21,19:00,Friday,0,3.29,0,0,0,0,0,41.974,1,2,34,350,0
1,2025-11-21,20:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,211,0
2,2025-11-21,20:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,566,0
3,2025-11-21,20:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,153,0
4,2025-11-21,20:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,280,0
5,2025-11-21,20:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,352,0
6,2025-11-21,20:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,644,0
7,2025-11-21,20:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,71,0
8,2025-11-21,20:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,261,0
9,2025-11-21,20:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,192,0
10,2025-11-21,20:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,583,0
1,2025-11-21,21:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,109,1
2,2025-11-21,21:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,114,0
3,2025-11-21,21:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,171,0
4,2025-11-21,21:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,390,0
5,2025-11-21,21:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,367,0
6,2025-11-21,21:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,297,0
7,2025-11-21,21:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,339,0
8,2025-11-21,21:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,193,0
9,2025-11-21,21:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,219,0
10,2025-11-21,21:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,315,0
1,2025-11-21,22:00,Friday,0,0.59,0,0,0,0,0,12.755,6,2,34,764,0
2,2025-11-21,22:00,Friday,0,0.59,0,0,0,0,0,13.073,4,2,34,665,0
3,2025-11-21,22:00,Friday,0,0.59,0,0,0,0,0,12.969,3,2,34,144,0
4,2025-11-21,22:00,Friday,0,0.59,0,0,0,0,0,13.055,5,2,34,721,0
5,2025-11-21,22:00,Friday,0,0.59,0,0,0,0,0,12.614,3,2,34,737,0
6,2025-11-21,22:00,Friday,0,0.59,0,0,0,0,0,13.621,6,2,34,700,0
7,2025-11-21,22:00,Friday,0,0.59,0,0,0,0,0,13.167,2,2,34,164,0
8,2025-11-21,22:00,Friday,0,0.59,0,0,0,0,0,13.335,2,2,34,496,0
9,2025-11-21,22:00,Friday,0,0.59,0,0,0,0,0,15.138,4,2,34,163,0
10,2025-11-21,22:00,Friday,0,0.59,0,0,0,0,0,41.974,1,2,34,670,0
1,2025-11-21,23:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,171,0
2,2025-11-21,23:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,148,0
3,2025-11-21,23:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,570,0
4,2025-11-21,23:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,633,0
5,2025-11-21,23:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,434,0
6,2025-11-21,23:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,445,0
7,2025-11-21,23:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,244,0
8,2025-11-21,23:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,587,0
9,2025-11-21,23:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,600,0
10,2025-11-21,23:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,591,0
1,2025-11-22,00:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,127,0
2,2025-11-22,00:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,444,0
3,2025-11-22,00:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,169,1
4,2025-11-22,00:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,247,0
5,2025-11-22,00:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,518,0
6,2025-11-22,00:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,631,0
7,2025-11-22,00:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,84,0
8,2025-11-22,00:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,97,0
9,2025-11-22,00:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,620,0
10,2025-11-22,00:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,312,0
1,2025-11-22,01:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,375,0
2,2025-11-22,01:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,380,0
3,2025-11-22,01:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,392,0
4,2025-11-22,01:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,209,0
5,2025-11-22,01:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,581,0
6,2025-11-22,01:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,425,1
7,2025-11-22,01:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,423,0
8,2025-11-22,01:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,240,0
9,2025-11-22,01:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,107,0
10,2025-11-22,01:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,477,1
1,2025-11-22,02:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,406,0
2,2025-11-22,02:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,648,0
3,2025-11-22,02:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,351,0
4,2025-11-22,02:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,413,0
5,2025-11-22,02:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,162,0
6,2025-11-22,02:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,538,0
7,2025-11-22,02:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,600,0
8,2025-11-22,02:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,600,0
9,2025-11-22,02:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,442,0
10,2025-11-22,02:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,249,0
1,2025-11-22,03:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,562,0
2,2025-11-22,03:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,588,0
3,2025-11-22,03:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,148,1
4,2025-11-22,03:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,74,0
5,2025-11-22,03:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,278,0
6,2025-11-22,03:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,71,0
7,2025-11-22,03:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,338,0
8,2025-11-22,03:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,293,0
9,2025-11-22,03:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,536,0
10,2025-11-22,03:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,210,0
1,2025-11-22,04:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,370,0
2,2025-11-22,04:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,175,0
3,2025-11-22,04:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,643,0
4,2025-11-22,04:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,118,0
5,2025-11-22,04:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,386,0
6,2025-11-22,04:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,588,0
7,2025-11-22,04:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,547,0
8,2025-11-22,04:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,169,0
9,2025-11-22,04:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,328,0
10,2025-11-22,04:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,596,0
1,2025-11-22,05:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,247,0
2,2025-11-22,05:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,93,0
3,2025-11-22,05:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,379,0
4,2025-11-22,05:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,211,0
5,2025-11-22,05:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,473,0
6,2025-11-22,05:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,158,0
7,2025-11-22,05:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,453,1
8,2025-11-22,05:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,195,0
9,2025-11-22,05:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,126,0
10,2025-11-22,05:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,412,0
1,2025-11-22,06:00,Saturday,1,0.0,0,0,0,0,1,12.755,6,3,26,157,0
2,2025-11-22,06:00,Saturday,1,0.0,0,0,0,0,1,13.073,4,3,26,703,0
3,2025-11-22,06:00,Saturday,1,0.0,0,0,0,0,1,12.969,3,3,26,205,0
4,2025-11-22,06:00,Saturday,1,0.0,0,0,0,0,1,13.055,5,3,26,938,0
5,2025-11-22,06:00,Saturday,1,0.0,0,0,0,0,1,12.614,3,3,26,121,0
6,2025-11-22,06:00,Saturday,1,0.0,0,0,0,0,1,13.621,6,3,26,716,0
7,2025-11-22,06:00,Saturday,1,0.0,0,0,0,0,1,13.167,2,3,26,942,0
8,2025-11-22,06:00,Saturday,1,0.0,0,0,0,0,1,13.335,2,3,26,395,0
9,2025-11-22,06:00,Saturday,1,0.0,0,0,0,0,1,15.138,4,3,26,134,0
10,2025-11-22,06:00,Saturday,1,0.0,0,0,0,0,1,41.974,1,3,26,535,0
1,2025-11-22,07:00,Saturday,1,1.7,1,0,1,0,1,12.755,6,5,10,160,0
2,2025-11-22,07:00,Saturday,1,1.7,1,0,1,0,1,13.073,4,5,10,920,0
3,2025-11-22,07:00,Saturday,1,1.7,1,0,1,0,1,12.969,3,5,10,397,0
4,2025-11-22,07:00,Saturday,1,1.7,1,0,1,0,1,13.055,5,5,10,1102,0
5,2025-11-22,07:00,Saturday,1,1.7,1,0,1,0,1,12.614,3,5,10,650,0
6,2025-11-22,07:00,Saturday,1,1.7,1,0,1,0,1,13.621,6,5,10,417,0
7,2025-11-22,07:00,Saturday,1,1.7,1,0,1,0,1,13.167,2,5,10,140,0
8,2025-11-22,07:00,Saturday,1,1.7,1,0,1,0,1,13.335,2,5,10,680,0
9,2025-11-22,07:00,Saturday,1,1.7,1,0,1,0,1,15.138,4,5,10,135,0
10,2025-11-22,07:00,Saturday,1,1.7,1,0,1,0,1,41.974,1,5,10,230,0
1,2025-11-22,08:00,Saturday,1,0.0,0,0,0,0,1,12.755,6,3,26,549,0
2,2025-11-22,08:00,Saturday,1,0.0,0,0,0,0,1,13.073,4,3,26,741,0
3,2025-11-22,08:00,Saturday,1,0.0,0,0,0,0,1,12.969,3,3,26,651,0
4,2025-11-22,08:00,Saturday,1,0.0,0,0,0,0,1,13.055,5,3,26,934,0
5,2025-11-22,08:00,Saturday,1,0.0,0,0,0,0,1,12.614,3,3,26,915,0
6,2025-11-22,08:00,Saturday,1,0.0,0,0,0,0,1,13.621,6,3,26,655,0
7,2025-11-22,08:00,Saturday,1,0.0,0,0,0,0,1,13.167,2,3,26,725,0
8,2025-11-22,08:00,Saturday,1,0.0,0,0,0,0,1,13.335,2,3,26,836,0
9,2025-11-22,08:00,Saturday,1,0.0,0,0,0,0,1,15.138,4,3,26,155,0
10,2025-11-22,08:00,Saturday,1,0.0,0,0,0,0,1,41.974,1,3,26,866,0
1,2025-11-22,09:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,520,0
2,2025-11-22,09:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,364,1
3,2025-11-22,09:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,514,0
4,2025-11-22,09:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,352,0
5,2025-11-22,09:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,81,0
6,2025-11-22,09:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,231,0
7,2025-11-22,09:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,340,0
8,2025-11-22,09:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,414,0
9,2025-11-22,09:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,338,0
10,2025-11-22,09:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,302,0
1,2025-11-22,10:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,176,0
2,2025-11-22,10:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,561,0
3,2025-11-22,10:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,490,0
4,2025-11-22,10:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,213,0
5,2025-11-22,10:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,562,0
6,2025-11-22,10:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,317,0
7,2025-11-22,10:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,78,0
